1	150	14771	11298
1	150	10397	13303
9	100	12892	10397
18	100	10397	11433
20	100	12339	13487
22	250	12264	13204
22	300	13342	11292
27	300	10721	13342
28	250	13930	14100
2	300	10821	10423
3	300	13204	14683
7	100	13495	10397
26	250	14771	12264
29	100	14869	14057
1	300	13487	15016
6	150	13930	14831
4	100	10397	12953
4	300	14679	11292
12	150	11298	12892
2	250	12266	14683
4	300	12191	11292
21	100	13487	14771
21	150	13303	13204
15	300	13232	12264
6	300	14908	13796
10	100	10397	11618
12	150	11298	15016
15	300	14683	12191
19	100	13487	12953
28	100	13487	15376
18	100	10397	10693
26	150	10721	13303
5	300	13891	14893
9	300	12889	10140
25	300	14893	14057
28	300	15304	14307
17	300	12889	14831
23	300	10423	14679
31	300	11259	14683
14	300	12892	14831
17	250	12266	15304
28	300	14831	12892
4	300	14843	13204
18	300	11259	10140
1	300	10821	10792
4	300	14107	14730
12	100	10397	14100
19	150	12892	11298
24	250	11292	12892
17	300	12191	13232
20	100	14869	14747
21	150	13930	14831
24	250	13871	13930
25	200	11292	14869
8	200	11292	13487
9	300	13232	15016
12	300	10693	15016
13	100	12892	12889
15	300	13232	12191
18	300	12892	12889
24	150	11298	12892
6	300	13342	13204
5	250	14771	12889
21	150	11697	11298
22	150	11298	11292
23	300	11259	12191
28	250	12892	14771
2	150	12892	11298
3	250	14635	13930
15	250	12266	14107
16	250	11618	12892
20	300	11259	10140
20	300	10423	11618
11	150	14570	11298
26	300	14679	14893
2	300	13204	14307
6	150	13303	11298
7	300	12191	12889
8	300	12889	14107
11	300	13342	15016
17	250	15304	12264
22	150	13303	12478
30	100	10721	12478
12	100	12892	10397
12	250	14893	13930
16	300	13204	10423
22	150	12478	12892
26	150	11298	12339
27	150	12892	11697
11	100	14843	12478
15	100	13244	10397
17	300	12191	12889
17	300	11259	14683
27	150	12892	11298
27	300	12892	14869
9	300	14869	11292
27	100	10821	10397
29	100	14843	12478
6	150	14057	11298
11	150	11298	14908
20	250	11618	11697
21	100	11618	10397
21	300	10821	14492
29	150	13930	12953
9	150	13303	11298
9	300	12892	10140
28	150	14843	13303
14	150	12892	10721
30	250	12264	14771
2	300	14492	15304
12	300	14869	13796
6	250	11618	12889
30	250	14771	13204
8	300	11292	13232
10	250	11292	12892
16	150	13303	11298
1	300	14831	14679
28	150	11298	10423
16	100	14869	12889
24	100	10397	13204
12	150	14893	11298
12	300	14057	14831
17	300	15016	14683
24	300	12889	13198
24	300	10529	15304
28	300	14107	12892
8	300	12191	10397
14	100	10397	12953
2	300	13232	14307
9	300	10397	14730
2	300	14107	10693
7	300	15376	12889
15	300	13891	14107
19	300	10800	11292
22	300	12889	14908
21	300	10821	11697
22	100	10397	12953
3	300	11433	10821
5	300	14679	13796
9	300	10800	14893
11	100	11433	10721
17	300	14679	13796
17	300	11259	10140
23	300	13495	11259
24	250	12266	14747
30	200	14107	11292
5	100	10397	10721
13	200	11292	10397
7	150	11298	11292
29	250	13930	12266
11	300	12889	14831
13	150	10693	11298
19	200	11292	14679
4	300	13796	10800
8	150	10397	13303
19	150	13303	14771
7	300	14107	14893
9	250	14492	14771
13	150	11298	14107
22	300	12889	10140
29	250	12892	14771
2	100	12892	12478
2	300	13796	14869
6	300	11042	13232
18	300	14893	14747
19	300	14893	14057
20	300	12339	14107
25	250	14635	11618
3	300	12889	14492
9	300	12191	14683
12	300	10721	10693
17	300	14057	10140
19	200	13487	11292
20	100	13487	11433
30	150	13303	10397
1	150	11298	13487
3	250	15304	13930
5	300	13796	12889
9	100	10397	12191
16	250	13930	12892
24	300	11292	12889
30	100	14107	10397
4	150	13930	10721
6	100	10397	13930
6	300	14843	13204
11	150	12889	13930
21	150	11298	12953
30	300	12892	13232
10	150	12892	11298
17	300	14570	12889
22	100	12478	10397
28	100	14107	10397
15	100	13487	14107
14	300	12889	15016
24	250	13930	11066
30	150	15304	11298
11	100	14679	13487
13	150	14893	11298
12	100	14771	11433
27	250	10721	14771
2	300	10721	13198
21	150	13930	12953
22	300	13931	10821
11	100	10397	13930
26	150	14831	11298
21	300	13495	15016
27	300	11292	12889
4	250	11292	14771
16	300	10800	12889
8	100	14843	10397
15	300	13796	14679
17	300	13796	13232
24	300	14908	14831
19	250	11278	12266
24	300	12889	12892
26	300	12892	13796
9	300	15304	10792
15	150	14635	11298
1	100	14027	12953
4	100	11433	13495
6	300	11292	12889
19	100	13487	13198
23	300	13232	10423
31	100	11433	12339
13	300	12889	13891
16	300	13232	10397
21	100	13487	11278
25	150	12478	12892
3	300	13232	13487
6	300	14107	14492
3	150	13930	14027
7	300	14057	11292
11	300	10693	13495
13	100	13487	12889
18	300	13891	14893
21	300	14107	13796
22	300	14908	12889
24	300	13796	12889
6	300	12889	12339
25	300	12889	12892
1	250	12478	12892
12	150	14893	11298
19	300	15304	15016
31	250	14747	11618
1	250	12266	13930
24	100	14107	10397
28	250	11292	13930
29	250	14771	13930
4	300	11259	13198
8	300	13198	11259
14	100	12266	10397
16	300	10821	14107
18	250	13495	12266
19	300	12889	13232
22	250	13930	10721
6	300	13796	10800
13	250	12266	14893
19	250	12264	12892
20	300	12191	14107
22	300	11259	14683
28	300	12889	13232
5	100	15304	10397
14	300	14107	10693
20	100	14570	14869
22	250	11292	15304
1	300	15304	12889
7	250	12264	13204
14	100	14635	11433
14	100	13487	10721
14	250	14771	12264
22	150	13303	14100
23	300	10821	14683
24	150	13303	13204
5	150	13930	11697
12	100	11057	10397
14	250	11618	14771
21	150	14107	13930
25	250	12173	12892
25	300	13232	11292
28	150	11298	14524
4	300	13871	11292
12	250	13930	14122
21	250	11618	14771
24	200	11193	11292
4	300	11292	10821
7	150	11298	14100
14	100	11193	10397
11	100	13198	10397
9	150	15376	11298
11	200	14908	11292
21	100	10397	11278
1	100	10140	13487
11	150	12892	13830
8	150	10423	12892
22	250	11618	14027
3	250	12266	12953
21	250	12892	11292
13	300	13232	10693
29	250	13930	11618
11	100	10423	10397
24	250	14635	11618
1	100	14107	13487
2	300	12892	14107
24	300	14908	14893
24	300	13232	11292
7	300	11259	14683
30	150	11298	13851
11	300	14908	13796
16	300	12889	14679
19	300	14107	14679
22	150	10721	11298
26	250	13303	11618
28	200	15016	11292
6	300	10397	14107
8	150	12264	11298
15	300	14893	14679
17	300	11697	13232
18	300	11292	14683
16	100	11433	13487
24	300	14893	14679
3	300	14831	13232
12	250	14771	14100
26	300	14679	14831
15	300	15304	10821
28	100	15304	12953
9	300	13232	13487
26	300	11259	12191
2	100	14771	12478
6	300	10397	12191
7	300	13487	13232
27	150	13830	12892
2	250	10721	13930
9	250	12266	14908
11	300	12892	11292
14	100	13930	11433
15	300	12264	13232
24	300	14893	12889
26	150	15304	13930
26	250	14100	11292
9	150	11298	12889
21	300	13232	13204
3	150	13930	14635
3	300	13891	13232
13	250	11618	14747
14	300	15304	12889
15	100	12953	10397
18	300	13871	13232
23	250	12264	14771
24	150	13303	13930
9	100	13244	10397
14	100	12953	11292
21	300	11697	10529
23	100	12264	10397
24	100	13204	11433
25	100	10397	10721
3	300	14122	15304
4	250	14771	13930
6	100	10397	11697
7	150	14747	13930
10	300	11066	13232
15	300	11292	13891
16	100	14869	14683
20	300	10792	13232
28	250	11292	11618
2	300	12889	14107
3	300	10800	13796
16	150	11298	10693
19	250	11042	14771
19	250	14771	12892
22	100	10397	11278
23	300	13495	11259
15	300	11057	10821
22	300	13342	15016
22	300	12889	12892
25	150	11298	10821
27	150	12892	11298
6	100	10721	10397
7	150	10693	13303
10	150	10721	11298
11	100	12892	10693
14	200	13232	11292
14	300	13342	15016
18	300	10529	10821
15	150	12892	15016
29	100	11433	11278
8	100	13487	11278
27	150	15016	13303
6	150	12264	13303
11	300	11697	10821
12	300	10693	12953
21	250	14100	13930
20	150	11298	10693
25	150	11298	11278
4	300	15016	13851
14	300	14570	12889
19	300	12889	13851
9	250	12889	13930
11	100	11433	11292
11	250	14771	10721
18	300	14908	14107
9	100	10397	11057
22	100	10397	11066
27	300	14679	14893
2	300	11292	13495
22	250	11618	14771
23	250	14747	12266
24	250	12892	11292
25	300	12892	15376
2	300	12889	13796
3	300	14679	13232
7	300	13851	15016
10	250	14771	12264
6	300	11618	10693
8	300	13232	13487
10	300	14908	14893
11	250	12266	11298
19	300	12889	14908
31	250	13930	14100
9	300	13198	11259
9	300	13232	10821
19	150	12892	13930
27	300	14893	11292
1	300	11292	13851
10	250	14100	13930
10	300	12889	14908
17	300	13342	12889
30	300	15304	10693
9	100	13487	12892
11	100	10397	14027
16	250	13930	10721
16	300	13232	10423
25	300	11292	13342
13	150	11298	14057
18	300	10821	15016
5	300	13198	12191
7	150	11298	12892
19	300	12889	14057
21	250	11618	15304
29	250	12892	13930
13	150	14771	11298
14	150	11298	10721
17	100	10792	10397
2	300	12889	14893
2	300	12892	13796
5	300	14107	14747
8	300	12892	14869
12	150	11298	13495
23	250	13487	13930
26	300	15016	13232
30	250	12266	11618
31	300	11259	10140
3	150	12339	11298
3	250	13930	12266
8	100	11298	11433
9	100	10397	14635
9	300	13198	11259
11	300	10693	12451
13	100	13487	14869
14	300	11433	13232
17	300	14747	13232
23	100	15016	10397
27	250	14747	11292
29	300	11259	14683
30	300	14831	14679
31	250	12266	14747
3	300	12892	13796
5	300	12191	11292
8	150	11298	14524
11	100	15304	10397
11	300	14679	14107
13	250	13930	11618
14	250	12173	13930
16	100	10397	10821
20	100	14747	13487
26	100	10397	14908
27	250	11292	14057
28	150	11298	15016
31	300	12889	11292
1	300	11292	12889
3	300	12889	14831
4	300	13342	10721
8	250	11618	11697
8	300	14057	14107
10	150	10423	12892
13	300	13232	10693
14	150	14771	12892
17	200	11292	11298
18	300	11292	14679
21	300	14771	12892
5	300	12889	13796
6	250	13930	10721
10	300	14831	14107
11	300	12889	11292
22	300	12889	14893
24	250	13930	14771
6	100	11697	10397
17	300	13204	11292
28	150	11298	10423
1	100	11433	13930
7	100	12478	13303
7	150	11298	11278
11	100	14908	10397
4	300	15304	14122
17	150	10423	13930
15	100	11193	10721
2	150	14869	11298
1	150	11278	15016
6	100	11193	13204
7	100	12478	12889
20	300	15304	11292
1	100	10397	14027
6	300	10397	13232
25	100	10397	14683
1	300	12892	14771
10	150	11298	14679
16	250	13930	12953
6	300	13232	12953
21	150	11298	15304
23	100	10529	10397
5	100	13487	11433
28	300	12191	14107
6	100	15304	10397
26	100	14747	14869
31	300	15016	11259
18	100	14524	10397
18	300	14831	14908
8	250	14771	10721
23	250	13930	14908
27	250	12264	12892
1	300	11292	10423
1	300	13796	14107
4	300	13891	11292
18	300	10821	10792
19	300	12889	13232
14	300	10140	11292
29	300	12889	10693
11	250	11292	12266
17	300	13232	14057
18	300	11292	13342
25	150	11298	12889
26	300	11433	13232
29	300	14107	12892
2	300	13891	14107
3	300	11697	10693
6	300	11292	14107
11	300	12889	10800
16	150	11298	10721
20	250	10721	12266
21	300	12191	13851
1	300	11292	14679
4	300	13198	14679
12	300	10423	11292
18	150	15376	11298
28	150	11298	11066
22	300	15016	11697
27	300	14107	10140
3	100	11193	15304
8	300	13232	14100
12	300	14570	14107
21	150	11298	11066
21	300	14869	14107
23	250	10721	14771
23	300	13796	13891
27	250	12266	11292
7	250	14747	11618
15	100	10397	14893
24	300	11042	13232
17	300	13204	14843
22	300	12892	14893
29	150	10140	11298
4	150	11298	15016
5	300	14831	10800
7	300	10693	11433
26	300	10821	15304
29	100	10397	10721
7	100	13232	10397
14	300	15016	13871
21	250	14843	13930
24	150	11298	14747
27	100	13487	12889
28	200	14869	11292
29	100	10397	11057
29	300	12892	14869
5	300	14679	14771
6	100	10397	12264
20	100	13487	12953
28	300	11292	12191
30	150	13930	11278
3	150	14831	11298
4	300	13232	14122
6	300	14679	14831
8	300	12892	11292
16	100	14635	11433
20	300	12892	14893
28	250	10821	12266
1	250	14570	11292
4	100	14027	10397
8	300	12889	15304
10	100	12889	10397
11	150	11278	13930
16	100	10397	13232
26	100	12889	13487
10	300	12191	12889
19	300	10721	13342
9	100	14107	13487
13	150	15016	13930
30	250	11292	13495
10	150	14027	11298
14	250	12953	12266
5	250	10721	11618
9	100	14635	12953
10	150	14100	11298
8	250	12264	14771
15	250	11618	11042
16	250	12266	12953
17	150	12892	12478
28	300	10423	10821
25	250	13930	12266
8	300	13232	12889
2	300	11292	13232
14	250	12173	14771
22	250	11042	12892
24	300	11292	15304
10	150	13303	10397
11	200	11292	14057
13	150	13303	11298
15	100	10397	15304
10	250	11618	12266
18	300	10693	12451
29	250	11618	12266
1	100	10397	14843
1	150	11298	13891
4	300	10821	11697
17	300	10423	14107
18	250	11292	14057
6	300	11292	14869
20	300	14492	10821
23	300	14679	14831
25	300	12892	13796
6	250	12173	14771
10	300	13198	12889
11	300	13232	11042
15	300	10423	12191
24	300	12191	10397
25	300	14107	10423
3	300	12451	10821
17	300	14831	11292
24	300	13232	10821
2	250	12892	12266
15	150	12892	14771
20	200	11292	14107
10	150	13303	13204
10	300	10693	14492
14	300	11057	13204
1	300	12191	13495
12	300	12889	14908
19	300	11292	14107
1	300	11259	13198
11	300	10721	13232
1	150	11292	11298
1	250	14771	10721
9	300	13232	11042
14	300	12889	14679
16	300	14908	14831
19	150	13930	10721
28	250	12266	11278
5	300	12191	12339
6	150	15376	11298
11	250	11292	12892
13	300	14831	12892
16	100	10693	10397
19	250	14771	13930
21	250	12889	13930
23	100	13487	14908
26	150	14747	11298
28	300	11259	14683
3	300	14679	14831
1	250	12173	14771
2	300	11259	14683
3	150	11298	10721
13	300	14831	11292
15	300	13198	13851
23	300	11618	12191
26	300	14107	10140
5	150	14100	13303
5	150	11298	11057
8	150	11298	14679
8	300	14679	13232
10	150	11298	10423
14	300	14908	14893
22	100	11433	13303
27	300	10423	11292
7	100	15304	11193
7	100	11433	10721
8	150	11298	12889
10	100	14908	14869
12	300	10821	11433
14	100	14908	10397
16	100	15304	10397
16	300	14107	13796
26	150	14831	11298
29	150	12264	11298
30	300	14869	14057
1	100	14057	14869
2	100	14107	11433
5	100	10397	11042
6	150	14771	13303
12	300	12889	12892
24	250	12892	13930
26	250	11618	14635
3	150	12889	11298
7	150	10721	12478
20	100	13487	14747
20	100	14107	13487
28	250	10721	14771
4	100	12892	11433
11	100	10397	11066
14	100	14869	10397
27	150	13204	12478
26	100	11433	10821
12	250	12892	12478
17	150	14843	13303
5	250	12266	13204
15	100	10397	10821
1	100	13204	12892
25	250	13930	14771
9	250	13930	14100
19	300	12191	13204
27	250	13930	11618
11	150	11298	12892
25	250	12266	14831
4	300	14492	13232
11	300	12889	14679
23	250	14679	11618
4	300	15304	11697
24	300	13495	13204
3	300	10397	11292
4	100	14635	13487
20	100	13487	10397
22	100	12889	10397
23	150	11298	15376
25	150	13303	10529
2	100	13487	11433
25	250	12266	14679
27	250	13930	14771
11	100	13487	15016
2	250	11618	12173
3	300	14107	12892
5	150	12889	11298
5	300	13232	13495
23	300	10800	14893
29	300	12889	14107
3	250	13930	11278
3	300	14831	12889
11	300	10792	10821
14	150	14027	13930
14	300	13232	11292
15	100	11292	13487
2	300	10792	13232
4	150	13303	12889
8	300	14107	10800
15	250	11278	13930
22	250	14771	13495
22	300	12889	14869
31	300	12892	12191
4	300	13342	15016
8	300	13232	10821
10	300	12889	14679
27	300	14492	10821
2	300	15304	15016
14	250	11292	14771
14	300	13198	13232
15	300	11066	13204
20	300	13796	14057
28	300	15016	12191
1	150	14771	12478
11	100	12892	12889
14	250	12266	12953
14	300	10693	14679
18	300	13495	13204
26	300	12889	14107
3	300	14831	14107
9	300	10800	12889
12	300	10423	13796
15	300	15376	12892
19	300	14831	14107
4	150	10721	11298
4	300	13796	13891
6	100	10397	11057
6	150	11298	14683
6	150	11298	14908
15	100	11066	10397
17	250	11292	14107
17	300	15016	11259
17	300	13851	12889
20	300	11042	10821
26	300	10693	12451
2	100	13342	11433
3	300	13796	13891
5	300	13232	14570
6	100	10423	11433
11	300	12191	13495
11	300	13204	13342
12	100	11618	10397
12	300	12892	12889
14	300	12889	13871
22	300	13796	13891
23	150	10140	11298
23	300	13495	12191
26	150	11298	11618
29	150	12889	13930
29	150	10140	11298
30	300	14831	14679
30	300	12889	14831
31	150	13930	14679
1	300	13204	14100
4	300	13796	14057
5	150	13930	10721
6	250	13930	12264
9	300	13796	10800
11	100	10397	10821
16	300	13198	11292
26	300	13495	11697
31	100	11697	10397
31	300	13891	14107
6	100	10397	11066
8	150	13303	15304
9	100	10821	11433
10	250	12478	14771
13	150	12892	11298
26	200	11292	11298
31	300	14893	12889
1	100	14869	14057
1	100	11433	14747
4	150	13204	11298
6	100	13487	10821
8	100	12451	10397
8	150	12892	11298
9	300	12892	10140
10	300	12889	14570
11	300	14831	14908
11	300	13198	11697
16	300	14307	10821
23	300	14831	12889
27	300	12889	11292
28	250	12892	11042
30	250	13930	12264
5	150	11298	11433
5	250	11618	10721
6	100	10397	12451
1	250	12266	11618
6	150	13930	14027
7	150	13204	11298
15	150	12478	12889
16	100	14027	12953
25	150	15016	13930
3	100	12953	10397
21	100	11278	10397
30	150	11278	11298
31	100	13342	13487
1	150	12892	13303
4	300	13232	12953
7	150	12892	12889
13	100	12173	12892
27	250	12892	11292
7	250	11618	12892
3	250	12264	11292
29	150	13303	12953
24	250	13930	14747
5	100	14122	13487
18	150	11697	13930
10	150	13930	11292
11	300	10821	14635
19	150	12953	13930
30	100	10397	11066
18	100	15376	13487
24	100	10397	14107
1	300	13198	11259
7	100	10397	12339
12	250	14771	11618
18	250	13930	12892
18	250	12892	12264
3	250	12266	11292
12	300	14683	11259
17	100	11298	10397
9	300	10821	13198
20	250	12892	13930
23	100	10397	12953
27	150	13930	14747
16	300	12889	13851
20	150	13930	14831
25	150	11298	13198
6	100	10397	14492
12	300	11259	13495
26	300	14869	14107
2	300	12889	13891
8	300	14831	14107
12	300	11259	14683
24	150	11298	10397
29	100	10397	13871
1	300	12889	14570
5	300	10821	13342
5	300	13495	11259
10	300	14107	14831
11	300	13204	14307
22	300	12892	14893
23	100	12892	11433
26	300	12892	11292
19	100	13851	10397
23	250	14100	12266
24	300	11066	13232
2	300	15304	14122
6	300	11259	13495
12	300	11259	12191
14	300	15016	11259
16	300	14057	13198
9	300	13851	12889
9	300	14893	12889
10	300	12892	15376
11	100	10397	14027
13	100	11193	13204
16	300	14570	12889
17	300	15016	11292
20	300	10423	13204
22	300	14107	10423
26	250	12266	13930
2	300	14893	14679
4	150	11298	10140
10	300	10821	12339
10	300	12889	10140
13	300	11259	12191
17	300	12339	13198
30	100	10397	11057
1	150	11298	14831
5	150	11298	11292
6	300	11042	10693
9	300	11259	12191
12	300	13796	10800
25	300	11292	14771
28	300	10423	12191
29	150	11697	11298
1	250	10792	13930
1	300	10821	10693
3	300	13232	12892
6	300	11259	13495
7	300	14893	12892
8	100	12478	14843
8	150	14747	12478
14	250	11292	13930
15	250	13930	13495
16	300	11042	13232
16	300	15016	13342
18	300	11259	12191
21	150	11298	10140
23	300	12889	10800
26	300	10423	11259
28	150	10140	11298
28	250	14771	14492
1	300	10693	13495
2	100	11433	11697
4	300	14831	14747
5	100	10397	10721
5	300	14893	14908
8	300	15376	12889
9	300	11697	13495
11	100	11433	13204
13	300	11292	14057
22	300	13931	10821
23	100	13871	10397
23	300	14831	10423
24	100	10397	11697
29	300	13796	14747
30	300	10140	11259
2	100	13303	11433
3	300	13495	11697
4	150	11298	15304
4	250	11292	11042
5	150	10693	11298
9	300	13204	12191
11	300	10693	13495
11	300	13232	12953
12	250	12266	12889
14	100	10397	13303
20	300	14771	12889
26	300	10821	10693
5	150	11298	14524
6	300	14100	10693
7	150	12892	11298
10	250	12266	12892
12	100	13871	11433
12	300	12889	14683
14	150	13930	13198
14	250	13930	12266
15	100	10397	14524
15	250	13204	11618
15	300	13796	14908
17	100	11433	14635
18	100	12889	10397
20	100	11433	10721
23	150	11298	15376
25	100	13487	14771
26	150	11298	13198
29	100	11057	10397
29	100	11292	10397
29	150	11298	10693
2	100	13931	10397
8	250	14747	12266
13	100	14679	14869
16	100	14747	10397
19	150	13303	12264
26	300	14570	12889
27	100	13487	15304
4	300	13796	12889
8	250	12889	13930
15	100	11292	10397
15	100	10693	12892
21	100	10721	10397
4	300	10821	10792
14	150	10721	12478
17	100	13487	12339
23	150	12953	13930
30	250	11298	13930
4	300	12892	12191
2	150	13303	10721
26	300	11292	11697
28	250	11292	13930
22	150	13303	10721
9	300	13232	11057
10	300	13232	14747
15	150	12892	11298
30	300	10397	14730
25	250	11618	14747
12	300	14893	12889
3	300	15304	13232
17	300	13204	14730
18	150	11298	12892
28	100	10397	14057
29	150	12889	11298
4	250	14771	14679
14	100	11278	11433
23	300	13495	12892
2	100	10397	10721
16	150	12889	12892
17	300	13232	15016
1	250	11292	13930
3	300	14107	12892
4	300	14747	13796
7	100	13487	10397
11	300	13495	10693
17	250	11278	13930
24	300	10800	13796
30	100	10397	11298
3	300	13796	13891
6	100	14869	14771
7	300	15016	13204
14	300	13796	14869
16	250	14771	14747
9	300	14107	10800
19	300	14869	12892
23	300	14679	14683
26	300	10821	10693
28	300	13232	13931
4	300	10800	13796
5	250	13495	12266
9	300	14831	13891
13	300	14893	14107
15	300	14908	12889
19	100	13487	10299
28	250	14771	12264
31	300	14893	10800
2	300	15016	11292
3	300	11292	13198
7	150	11298	14492
11	300	13204	13198
15	300	14679	12889
17	100	13495	10397
19	250	12266	11292
27	100	12892	12173
29	150	11298	11292
2	250	14771	11292
7	250	11292	14107
8	300	12191	10693
9	300	11292	13198
10	300	14747	10140
13	300	14492	11292
16	300	12191	13204
19	100	11433	11278
21	250	14771	12889
23	150	11298	10423
28	100	11433	10821
29	100	14107	13487
1	300	14908	14107
6	250	11292	11278
6	300	13342	15016
6	300	12889	15376
7	300	13204	11292
8	100	14869	14908
12	100	10397	13487
12	100	10397	11697
12	300	10423	11259
16	300	13851	11259
17	250	14771	14679
18	250	11618	12266
18	300	12953	10693
22	100	13487	10397
22	250	14100	14771
23	150	13303	15304
24	300	10529	15304
26	250	12892	11292
28	250	13930	12953
30	250	13930	14057
2	300	12889	11433
3	300	14771	14908
3	300	13891	12889
4	300	14122	13232
5	300	11618	13232
6	300	12892	14869
7	150	11298	12889
8	100	15016	11433
9	100	11433	14100
9	300	10821	11066
11	100	11292	12953
12	250	12889	11292
13	200	11292	12889
16	300	15016	14107
16	300	15016	10693
19	300	11292	14107
20	100	10821	10397
22	150	11298	13930
22	150	15304	13303
22	300	13232	11433
27	300	13796	14679
27	300	13891	14893
31	300	13796	12892
1	100	12889	10397
1	300	14771	14679
6	300	13871	11292
9	150	14057	11298
9	250	14771	14492
9	300	13931	13204
10	100	12451	10397
13	250	11618	14635
15	250	12264	13930
16	100	10397	13204
16	300	11292	10140
19	300	12191	11292
22	300	10693	12892
27	150	13303	11278
28	200	11292	14747
28	300	13871	13232
1	100	14747	14869
2	100	11298	10397
3	300	14107	10800
4	250	12953	12266
8	150	13930	13303
11	100	14107	11433
12	300	13796	14679
14	250	14908	13930
14	300	14107	12889
16	300	10423	11292
17	150	12889	11298
18	300	12889	14831
21	100	12953	13303
23	300	14869	12892
25	250	12266	13930
27	100	11697	10397
28	100	13244	12892
30	300	10821	12892
1	300	13232	13871
3	100	13487	10397
8	150	13198	11298
13	100	12953	13204
21	100	12478	12892
21	100	12478	13204
23	150	11298	14524
27	150	13303	11618
1	100	13487	13244
2	250	14771	13930
10	300	15376	12889
15	150	11298	14831
15	250	13495	12266
17	100	10397	14100
17	250	11042	12889
20	100	14057	14869
20	250	14747	13930
15	100	14057	14869
15	300	10397	12889
16	300	13198	15016
18	150	13930	13487
24	100	11433	10721
25	250	12173	14771
30	100	10529	10397
3	150	13930	11278
4	100	13198	10397
14	100	11433	10529
22	250	12892	11292
13	100	13204	10397
16	150	12478	13303
3	250	13930	12892
12	300	11292	14100
21	250	12173	12892
22	250	12266	10721
22	300	11697	14107
29	150	13930	10721
2	250	14908	12266
16	250	11292	12266
3	100	10397	13204
7	150	12892	15016
13	300	10693	10423
16	100	10397	14843
3	150	11298	12892
6	300	13232	14730
15	250	14747	12266
20	300	12889	12892
3	250	11697	11618
5	300	10423	11259
9	300	11292	13232
10	100	10397	12892
10	300	10821	10721
8	100	13487	14683
10	150	13930	12953
13	250	12266	14683
4	250	12266	14771
5	300	10721	15016
7	250	13930	12451
12	300	14831	12892
14	300	14683	11259
15	250	13930	14893
26	150	11298	11697
26	300	13796	14747
28	150	13930	11292
1	100	13487	14679
2	150	15304	11298
3	150	11298	13930
7	300	15016	13232
10	300	14893	14107
22	250	10721	13930
24	100	12953	14027
24	300	14679	14893
28	100	14869	13204
5	100	10397	12451
13	250	12266	12264
29	300	14843	13204
31	150	11298	12892
4	300	11259	12191
5	300	15016	13342
6	300	11292	13851
10	100	14843	10397
11	150	13303	14843
11	300	15016	14100
12	300	12889	14570
15	100	10721	10397
15	150	13303	11278
15	300	15016	11618
16	300	13198	13796
18	250	12892	11618
23	150	11298	10397
23	250	12264	14492
26	300	11697	10693
1	300	13796	14908
3	100	10397	15304
4	300	12889	11292
5	300	10800	12889
6	300	14107	12889
7	300	12892	12889
8	250	14771	12173
10	300	12191	11292
11	250	12892	11292
11	300	14831	14679
13	100	10397	10821
15	100	13487	10397
17	250	14100	12266
25	300	13495	12191
26	150	14683	11298
28	150	11298	14747
28	200	13495	11292
28	300	11259	14683
29	200	14057	11292
2	300	14893	14679
4	300	12191	11259
5	300	14635	15016
5	300	14730	13232
6	300	13342	13198
6	300	13796	14679
6	300	11618	10423
9	300	14057	14831
10	300	13204	10693
14	300	10800	12889
17	100	10693	10397
17	300	13796	12892
19	150	12892	11298
20	100	14747	10397
22	150	15016	13930
24	300	14107	14831
29	300	15304	13495
30	250	13930	14492
3	300	13851	12191
7	250	13487	13930
7	300	10693	12889
7	300	13796	14107
15	150	11298	14679
16	300	14057	13796
19	150	11618	11298
20	100	11433	12953
24	300	10800	14107
25	100	13487	11278
25	300	13232	11433
30	300	14831	14747
3	150	13930	13198
4	150	12478	14747
4	250	13930	11278
8	100	13487	13204
9	100	14771	10397
10	100	13303	10397
10	100	13303	10397
11	150	11298	14492
15	300	14869	14107
18	100	11433	13204
19	300	12889	10800
23	150	11298	13931
26	150	13303	12264
1	150	15304	12478
1	300	14570	12892
4	100	11298	10397
5	100	10529	10397
6	150	14893	11298
7	300	10693	10423
10	100	14730	10397
15	250	13930	13204
16	250	12266	13930
18	100	12889	11433
28	150	12892	13303
1	100	10397	14122
1	100	12889	11433
6	100	11697	12478
8	100	13204	10397
11	100	13198	11433
11	250	12264	11292
29	250	13487	13930
29	250	12889	14771
3	250	11057	13930
5	200	11292	13204
6	100	11433	10721
13	250	14771	11618
17	300	11066	10821
2	100	11433	11618
31	100	13204	13487
30	250	14747	12264
3	150	13487	11298
4	300	13931	10821
17	100	11066	10397
6	300	12892	10693
25	300	11292	14771
22	300	10821	10140
18	250	12266	14122
20	100	13487	12892
27	250	13204	13930
27	250	12889	11618
31	150	10721	11298
8	300	14107	14747
15	100	10397	13204
5	250	12892	13830
1	100	12953	11433
13	100	10397	13204
6	250	14831	11292
8	250	12892	12478
14	300	10821	11292
16	300	11259	12191
21	150	11298	15016
29	150	13930	10423
6	150	14771	11298
5	300	10821	14683
6	300	10397	14730
15	150	13204	13303
19	100	10397	14771
27	250	11292	13930
5	150	13930	15016
6	150	14831	11298
25	300	14908	14771
4	300	12191	13495
5	300	14908	11292
21	300	14683	13232
26	150	12451	11298
29	250	10821	12266
1	300	12889	14831
8	250	12264	14679
9	300	12892	13796
16	300	14893	13891
20	100	10397	12892
25	300	10800	13796
25	300	14869	11292
26	300	11259	12191
31	300	15304	14843
1	250	12892	14771
4	300	11292	13198
5	150	13303	14843
5	300	10821	10792
5	300	13232	10397
9	300	13871	13232
10	150	11292	11298
